Station,Lat,Lon,Date,Depth,Chl_GFF,Chl_0_2,Chl_5,Chl_2to5,Chl_0_2to2,Chl_10,Chl_5to10,Hbac1,Cyrptophytes,Cocolithophores,Syn,Pro,Peuk,Hbac2,Neuk,DMSP_particulate,DMSP_dissolved_plus_particulate,DMS_dissolved_plus_particulate,GP,GP_se,NCP,DCR,HPLC_Allo,HPLC_19But,HPLC_Chl_b,HPLC_Chl_c2,HPLC_Chl_c3,HPLC_Chl_a,HPLC_Diad,HPLC_dv_Chl_a,HPLC_dv_Chl_b,HPLC_Fuco,HPLC_19Hex,HPLC_Peri,HPLC_Viol,HPLC_Zea,Ammonium,Nitrite,NitratePlusNitrite,Orthophosphate,Silicate,POC,PON,PP_14C_0_2to2,PP_14C_2plus,Zinser_QPCR,HLI,HLII,Zinser_MIT_9211,LLI,LLII_LLIII,LLIV,Density,Temp,Salinity,PAR,LightSwitch,Fluor_Chl_a,kd412,kd443,kd490,kd510,kd560,kd620,kd665,kd685,Dist
PO4,,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.032737851,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.033502993,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.034286019,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.035087345,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.035907399,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.036746619,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.037605454,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.038484361,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.03938381,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.04030428,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.041246264,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.042210263,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.043196793,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.04420638,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.045239562,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.046296892,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.047378934,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.048486265,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.049619476,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.050779172,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.051965973,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.053180511,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.054423435,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.055695409,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.056997111,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.058329236,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.059692495,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.061087616,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.062515344,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.06397644,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.065471684,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.067001875,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.068567829,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.070170383,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.071810391,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.073488729,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.075206293,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.076963999,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.078762786,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.080603614,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.082487466,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.084415346,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.086388284,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.088407334,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.090473572,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.092588103,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.094752053,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.096966579,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.099232862,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.101552113,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.103925568,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.106354496,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.108840192,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.111383983,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.113987227,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.116651313,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.119377664,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.122167735,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.125023015,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.127945027,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.130935333,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.133995527,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.137127243,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.140332154,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.143611969,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.146968439,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.150403355,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.153918552,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.157515906,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.161197336,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.164964807,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.168820332,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.172765967,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.176803818,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.180936041,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.185164842,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.189492477,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.193921257,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.198453546,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.203091762,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.207838382,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.212695939,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.217667025,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.222754295,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.227960464,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.23328831,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.238740677,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.244320476,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.250030685,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.255874352,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.261854596,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.267974609,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.274237657,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.280647085,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.287206312,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.29391884,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.300788252,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.307818214,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.31501248,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.322374888,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.329909369,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.337619944,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.34551073,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.353585937,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.361849876,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.370306958,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.378961698,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.387818715,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.396882736,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.406158599,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.415651256,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.425365773,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.435307337,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.445481252,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.45589295,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.466547988,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.477452054,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.488610967,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.500030684,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.511717301,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.523677054,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.535916329,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.548441658,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.561259726,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.574377375,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.587801607,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.601539588,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.61559865,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.629986298,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.644710211,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.659778248,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.675198452,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.690979055,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.707128478,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.723655342,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.740568469,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.757876886,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.775589832,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.793716762,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.81226735,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.831251499,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.850679342,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.870561248,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.89090783,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.911729949,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.933038717,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.95484551,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.977161967,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
PO4,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001023372,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00104729,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001071767,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001096816,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001122451,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001148684,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
